"FRS Link CSV","Cleanup Name","Location Address","City Name","State Code","Postal Code","County Name","EPA ID","Brownfields Link CSV","RCRA Link CSV","Superfund Link CSV","ECHO Link CSV","Response Link CSV","Map Site CSV"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110041622027","DONNELSVILLE CONTAMINATED AQUIFER","NORTH HAMPTON ROAD AND U.S. 40","DONNELSVILLE","OH","45319","CLARK","OHN000510459","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0510459","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:39.920558 -83.948728"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110041622492","NEW CASSEL/HICKSVILLE GROUND WATER CONTAMINATION","SOUTHERN END OF IRIS PLACE","WESTBURY","NY","11590","NASSAU","NY0001095363","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0203974","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.752446 -73.559781"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110042011550","TYNDALL AIR FORCE BASE","325 COMBAT SUPPORT GROUP/DEV","TYNDALL AFB","FL","32403","BAY","FL1570024124","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0401205","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:30.0875 -85.586667"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110042074180","GEO SPECIALTY CHEMICALS INC","50 N MARKET ST","GIBBSTOWN","NJ","08027","GLOUCESTER","NJD002349058","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22NJD002349058%22","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0200188","https://echo.epa.gov/detailed-facility-report?fid=110042074180","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:39.838889 -75.277781"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110043542431","CHEVRON CHEMICAL COMPANY","3100 N ORANGE BLOSSOM TRL","ORLANDO","FL","32804","ORANGE","FLD004064242","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400520","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:28.578889 -81.408889"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110043993408","BREMERTON GASWORKS","1725 PENNSYLVANIA AVENUE","BREMERTON","WA","98337","KITSAP","WAN001002907","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=1002907","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:47.578544 -122.642136"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110045017058","HEMPHILL ROAD TCE","HEMPHILL ROAD","GASTONIA","NC","28056","GASTON","NC0002374445","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0406819","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:35.197933 -81.189852"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110045587352","U.S. MAGNESIUM PLANT","12819 NORTH SKULL VALLEY ROAD","TOOELE","UT","84074","TOOELE","UTN000802704","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0802704","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.915581 -112.734253"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110056340348","FRANKLIN STREET GROUNDWATER CONTAMINATION","INTERSECTION OF S. MONTGOMERY STREET AND W.","SPENCER","IN","47460","OWEN","INN000510959","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0510959","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:39.2849 -86.7645"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110056973333","ORMET PRIMARY ALUMINUM CORP","43840 STATE ROUTE 7","HANNIBAL","OH","43931","MONROE","OHD004379970","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0504223","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:39.705 -80.841669"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110064120838","WASHINGTON NAVY YARD","1013O STREET, SE","WASHINGTON NAVY YARD","DC","20374","DISTRICT OF COLUMBIA","DC9170024310","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0300031","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:38.875 -76.9875"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110064153561","CHEMICAL COMMODITIES, INC.","S. KEELER ST","OLATHE","KS","66061","JOHNSON","KSD031349624","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0700513","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:38.878244 -94.805603"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110064183930","IMPERIAL OIL CO., INC./CHAMPION CHEMICALS","ORCHARD RD","MORGANVILLE","NJ","07751","MONMOUTH","NJD980654099","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0200764","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.383889 -74.245831"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110064330371","COMMODORE SEMICONDUCTOR GROUP","VAN BUREN & RITTENHOUSE RDS","LOWER PROVIDENCE TOWNSHIP","PA","19403","MONTGOMERY","PAD093730174","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0301146","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.1241 -75.4194"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110070126709","JOLIET ARMY AMMUNITION PLANT (LOAD-ASSEMBLY-PACKING AREA)","HWY 53 & ARSENAL AVE","JOLIET","IL","60434","WILL","IL0210090049","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0501170","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:41.3662 -88.0772"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110070126712","LETTERKENNY ARMY DEPOT (PDO AREA)","N FRANKLIN ST","CHAMBERSBURG","PA","17201","FRANKLIN COUNTY","PA2210090054","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0302458","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.0075 -77.64"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000416078","AMCAST INDUSTRIAL CORPORATION","N39 W5789 HAMILTON RD","CEDARBURG","WI","53012","OZAUKEE","WIN000510210","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0510210","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.288444 -87.982056"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000454099","TINKER AIR FORCE BASE","7535 5TH STREET","TINKER AFB","OK","73145","OKLAHOMA","OK1571724391","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22OK1571724391%22","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0601510","https://echo.epa.gov/detailed-facility-report?fid=110000454099","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:35.413973 -97.401494"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000612007","MIDWEST MANUFACTURING/NORTH F","101 HIGH STREET","KELLOGG","IA","50135","JASPER","IAD069625655","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0700185","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:41.746811 -92.893061"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000612392","JENNISON-WRIGHT","900 W 22ND STREET","GRANITE CITY","IL","62040","MADISON","ILD006282479","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0500229","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:38.708333 -90.1525"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000701223","SCIENTIFIC CHEMICAL PROCESSING","216 PATERSON PLANK RD","CARLSTADT","NJ","07072","BERGEN","NJD070565403","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0200431","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.82454 -74.074329"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000488035","ATI WAH CHANG","1600 OLD SALEM RD NE","ALBANY","OR","97321","LINN","ORD050955848","","https://obipublic11.epa.gov/analytics/saw.dll?PortalPages&Action=Navigate&PortalPath=/shared/CIMC/_portal/CIMC&Page=RCRA+Profile+Page&col1=RCRA_PROFILE_FINAL.HANDLER_ID&val1=%22ORD050955848%22","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=1000421","https://echo.epa.gov/detailed-facility-report?fid=110000488035","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.66 -123.0633"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000492583","NORFOLK NAVAL BASE (SEWELLS POINT NAVAL)","9900 HAMPTON BLVD","NORFOLK","VA","23505","NORFOLK CITY","VA6170061463","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0302858","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:36.940278 -76.300278"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000603749","ZINC CORPORATION OF AMERICA","900 DELAWARE AVE","PALMERTON","PA","18071","CARBON","PAD002395887","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0300624","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.808331 -75.583339"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000804096","FAA-TECHNICAL CENTER","400 LANGLEY ROAD","EGG HARBOR TOWNSHIP","NJ","08234","ATLANTIC","NJ9690510020","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0201178","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:39.458331 -74.583339"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000838041","GENZALE PLATING","288 NEW HYDE PARK ROAD","FRANKLIN SQUARE","NY","11010","NASSAU","NYD002050110","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0201344","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.7153 -73.6777"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000844203","NAVWPNSTA SEAL BEACH-CONCORD DET","10 DELTA STREET","CONCORD","CA","94520","CONTRA COSTA","CA7170024528","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902778","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:38.049444 -122"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000868437","U.S. AIR FORCE CASTLE AFB CA","BUHACH ROAD & SANTA FE HIGHWAY","ATWATER","CA","95301","MERCED","CA3570024551","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0902751","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:37.367361 -120.5636"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002514681","TYBOUTS CORNER LANDFILL","1000 RED LION ROAD","NEW CASTLE","DE","19720","NEW CASTLE","DED000606079","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0300035","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:39.6125 -75.653339"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002526035","STAUFFER CHEMICAL CO (TAMPA)","2009 ORIENT RD","TAMPA","FL","33619","HILLS","FLD004092532","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0400537","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:27.963056 -82.370556"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002527276","ALARIC AREA GW PLUME","2110 N  71 STREET","TAMPA","FL","33619","HILLS","FLD012978862","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0405001","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:27.964083 -82.375139"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002536961","FLASH CLEANERS","4131 NORTH FEDERAL HIGHWAY","POMPANO BEACH","FL","33064","BROWARD","FLD083111005","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0407492","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:26.2824 -80.0969"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002626409","MGM BRAKES","1201 S CLOVERDALE BLVD","CLOVERDALE","CA","95425","SONOMA","CAD000074120","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0900899","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:38.784 -123.0109"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110003090333","MIDCO II","5900 INDUSTRIAL HWY","GARY","IN","46406","LAKE","IND980679559","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0501800","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:41.622781 -87.408611"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110003223903","CALDWELL LACE LEATHER CO., INC.","111 EAST CALDWELL STREET","AUBURN","KY","42206","LOGAN","KYD045738291","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0401986","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:36.8725 -86.746389"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110000879924","VELSICOL CHEMICAL CORP. (MARSHALL PLANT)","ROUTE 1 NORTH","MARSHALL","IL","62441","CLARK","ILD000814673","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0500092","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:39.410831 -87.699169"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001037510","STANLEY KESSLER","103 QUEENS DR","KING OF PRUSSIA","PA","19406","MONTGOMERY","PAD014269971","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0300862","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.083889 -75.355"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001042185","METAL BANK","7301 MILNOR STREET","PHILADELPHIA","PA","19136","PHILADELPHIA","PAD046557096","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0300951","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.024169 -75.027781"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001298854","HI-MILL MANUFACTURING CO.","1704 HIGHLAND RD","HIGHLAND","MI","48356","OAKLAND","MID005341714","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0502256","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.649831 -83.593089"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001856108","TENNESSEE PRODUCTS","4800 CENTRAL AVE","CHATTANOOGA","TN","37410","HAMILTON","TND071516959","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0403765","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:34.998889 -85.314444"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110001987958","WRIGHT PATTERSON AIR FORCE BASE","STATE ROUTE 444","WRIGHT-PATTERSON AFB","OH","45433","GREENE","OH7571724312","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0504939","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:39.8071 -84.0697"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002043887","CHEMICAL LEAMAN TANK LINES, INC.","OAKGROVE AND CEDAR SWAMP ROAD","BRIDGEPORT","NJ","08014","GLOUCESTER","NJD047321443","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0200327","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:39.798331 -75.332781"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002069813","FORT GEORGE G. MEADE","2837 ERNIE PYLE STREET","FORT MEADE","MD","20755","ANNE ARUNDEL","MD9210020567","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0300435","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:39.083333 -76.715278"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002152964","PARRIS ISLAND MARINE CORPS RECRUIT DEPOT","BLVD DE FRANCE","PARRIS ISLAND","SC","29905","BEAUFORT","SC6170022762","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0403488","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:32.3528 -80.7031"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110002153231","MONTICELLO URANIUM MILL TAILINGS SITE","7031 SOUTH HIGHWAY 191","MONTICELLO","UT","84535","SAN JUAN","UT3890090035","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0800867","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:37.863079 -109.33324"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110004836991","OHARA SANITATION CO INC","372 S HENDERSON RD","KING OF PRUSSIA","PA","19406","MONTGOMERY","PAD009862939","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0300847","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.086939 -75.35555"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110005451938","HAGEN FARM","2318 CTH A","STOUGHTON","WI","53589","DANE","WID980610059","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0505071","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.9089 -89.1832"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110006040989","VERONA WELL FIELD RD/RA GROUP","250 BRIGDEN DRIVE","BATTLE CREEK","MI","49014","CALHOUN","MID980793806","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0503011","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.341669 -85.143331"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110006703601","MATTEO & SONS INC.","1708 US ROUTE 130","THOROFARE","NJ","08086","GLOUCESTER","NJD011770013","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0204061","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:39.85559 -75.1727"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110006753968","GREEN RIVER DISPOSAL, INC.","10921 KELLY CEMETERY ROAD","MACEO","KY","42355","DAVIESS","KYD980501076","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0402081","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:37.88945 -86.973611"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110006910174","NAVAL WEAPONS STATION-YORKTOWN","200 MAIN ROAD","YORKTOWN","VA","23691","YORK","VA8170024170","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0302869","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:37.245833 -76.588889"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110003590454","GRAND TRAVERSE OVERALL SUPPLY CO","10725 CHERRY BEND RD","TRAVERSE CITY","MI","49684","LEELANAU","MID017418559","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0502432","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.7944 -85.6382"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110003591337","NORTHERNAIRE PLATING CO INC","1002 6TH ST","CADILLAC","MI","49601","WEXFORD","MID020883609","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0502440","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:44.265 -85.41"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110003602593","SOUTH MACOMB DISPOSAL AUTHORITY (LANDFILLS #9 AND #9A)","20001 PLEASANT ST","SAINT CLAIR SHORES","MI","48080","MACOMB","MID069826170","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0502600","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.682081 -82.907389"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110004088978","BEEDE WASTE OIL","7 KELLEY ROAD","PLAISTOW","NH","03865","ROCKINGHAM","NHD018958140","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0102723","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:42.855075 -71.105889"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110004138371","L E CARPENTER & CO INC","170 NORTH MAIN STREET","WHARTON","NJ","07885","MORRIS","NJD002168748","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0200136","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.903331 -74.5775"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110004217981","GREEN VILLAGE DISPOSAL","35 BRITTIN RD","GREEN VILLAGE","NJ","07935","MORRIS","NJD980505192","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0200542","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.729528 -74.447861"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110004722024","MIAMI COUNTY INCINERATOR","2200 NORTH COUNTY ROAD 25A","TROY","OH","45373","MIAMI","OHD980611800","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0504688","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:40.074169 -84.224169"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110007567374","LAKELAND DISPOSAL SERVICE, INC.","450 W 600 S","CLAYPOOL","IN","46510","KOSCIUSKO","IND064703200","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0501482","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:41.1475 -85.917219"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110007683417","KEARSARGE METALLURGICAL","HOBBS STREET (FORMERLY MILL ST) & ROUTE 113","CONWAY","NH","03818","CARROLL","NHD062002001","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0101105","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:43.9721 -71.1293"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110007707776","OLD MILL","MILL RD AND STATION","ROCK CREEK","OH","44084","ASHTABULA","OHD980510200","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0504586","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:41.6601 -80.8456"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110007737814","FEDEX GROUND","2460 NW SUNDIAL RD","TROUTDALE","OR","97060","MULTNOMAH","ORD009412677","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=1000383","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:45.5569 -122.399161"
"https://ofmpub.epa.gov/enviro/fii_query_detail.disp_program_facility?p_registry_id=110007976315","PREWITT ABANDONED REFINERY","1M E OF NM RT 412 OLD US RT 66","PREWITT","NM","87045","MCKINLEY","NMD980622773","","","https://cumulis.epa.gov/supercpad/cursites/csitinfo.cfm?id=0600877","","","https://ofmpub.epa.gov/apex/cimcf?p=CIMC:MAP:::::P71_GEOSEARCH:35.3596 -108.0348"
